id_mgn,latitude,longitude,site_id,snow_depth
46278,80.2194717,-86.7628717,3,0.367
46279,80.2194633,-86.7629766,3,0.33
46280,80.2194617,-86.7630367,3,0.255
46281,80.219455,-86.763115,3,0.249
46282,80.2194583,-86.7630967,3,0.189
46283,80.2194633,-86.7631767,3,0.155
46284,80.2194667,-86.7632266,3,0.177
46285,80.2194667,-86.7632434,3,0.141
46286,80.2194683,-86.763285,3,0.128
46287,80.2194667,-86.763385,3,0.119
46288,80.219465,-86.7634217,3,0.14
46289,80.21946,-86.7634934,3,0.11
46290,80.2194583,-86.7635267,3,0.109
46291,80.219455,-86.7636283,3,0.179
46292,80.219455,-86.763655,3,0.161
46293,80.2194517,-86.76369,3,0.131
46294,80.2194533,-86.7637883,3,0.127
46295,80.2194567,-86.7638283,3,0.099
46296,80.21946,-86.7638716,3,0.134
46297,80.21946,-86.76391,3,0.122
46298,80.21946,-86.7639434,3,0.234
46299,80.2194567,-86.764005,3,0.406
46300,80.2194517,-86.7641033,3,0.36
46301,80.21945,-86.7641217,3,0.335
46302,80.219445,-86.7641667,3,0.075
46303,80.2194433,-86.7642583,3,0.109
46304,80.219445,-86.76431,3,0.401
46305,80.2194467,-86.7643883,3,0.469
46306,80.2194433,-86.7644533,3,0.179
46307,80.2194417,-86.7644666,3,0.206
46308,80.2194417,-86.76452,3,0.298
46309,80.2194383,-86.7645517,3,0.276
46310,80.2194383,-86.7646267,3,0.288
46311,80.21944,-86.76466,3,0.254
46312,80.21944,-86.7646917,3,0.225
46313,80.2194417,-86.7647617,3,0.233
46314,80.219445,-86.7648433,3,0.242
46315,80.2194433,-86.764915,3,0.248
46316,80.219445,-86.7649366,3,0.271
46317,80.21944,-86.7650583,3,0.246
46318,80.2194383,-86.76512,3,0.201
46319,80.2194367,-86.7651883,3,0.175
46320,80.2194367,-86.7652733,3,0.155
46321,80.2194417,-86.76532,3,0.174
46322,80.219445,-86.7653733,3,0.191
46323,80.2194433,-86.7653716,3,0.206
46324,80.219445,-86.7654167,3,0.249
46325,80.219445,-86.7654983,3,0.221
46326,80.2194433,-86.7655217,3,0.215
46327,80.21944,-86.76559,3,0.214
46328,80.219435,-86.7656983,3,0.24
46329,80.2194317,-86.7657317,3,0.222
46330,80.21943,-86.765815,3,0.206
46331,80.2194333,-86.7658584,3,0.193
46332,80.219435,-86.7659333,3,0.178
46333,80.2194367,-86.76596,3,0.176
46334,80.2194367,-86.7660267,3,0.179
46335,80.2194367,-86.7660466,3,0.207
46336,80.2194333,-86.7660817,3,0.222
46337,80.21943,-86.76611,3,0.215
46338,80.21943,-86.766135,3,0.188
46339,80.2194317,-86.766175,3,0.178
46340,80.2194317,-86.76625,3,0.244
46341,80.219435,-86.7663367,3,0.241
46342,80.219435,-86.7663617,3,0.235
46343,80.2194333,-86.7664233,3,0.246
46344,80.219435,-86.7664717,3,0.25
46345,80.2194333,-86.7665367,3,0.226
46346,80.21943,-86.766605,3,0.218
46347,80.2194233,-86.7666484,3,0.236
46348,80.2194183,-86.7667267,3,0.234
46349,80.2194217,-86.7667683,3,0.206
46350,80.21943,-86.76687,3,0.167
46351,80.21943,-86.7669351,3,0.16
46352,80.219425,-86.76701,3,0.174
46353,80.2194317,-86.76703,3,0.199
46354,80.2194467,-86.7670483,3,0.199
46355,80.2194617,-86.767075,3,0.212
46356,80.2194667,-86.7670816,3,0.231
46357,80.2194767,-86.7671133,3,0.211
46358,80.219485,-86.767135,3,0.197
46359,80.2194933,-86.767145,3,0.188
46360,80.2195017,-86.7671534,3,0.185
46361,80.2195083,-86.7671534,3,0.202
46362,80.219525,-86.7671717,3,0.216
46363,80.219535,-86.7671683,3,0.157
46364,80.219535,-86.7671683,3,0.163
46365,80.2195467,-86.767185,3,0.176
46366,80.2195533,-86.7671967,3,0.207
46367,80.2195717,-86.7671983,3,0.233
46368,80.2195783,-86.767205,3,0.227
46369,80.2195917,-86.7671983,3,0.215
46370,80.2196033,-86.7671934,3,0.194
46371,80.21961,-86.7672001,3,0.185
46372,80.2196217,-86.767205,3,0.199
46373,80.2196283,-86.767195,3,0.21
46374,80.21964,-86.7672117,3,0.197
46375,80.219655,-86.7672167,3,0.185
46376,80.2196683,-86.7672317,3,0.183
46377,80.21968,-86.76724,3,0.194
46378,80.219685,-86.7672366,3,0.211
46379,80.2196917,-86.7672433,3,0.222
46380,80.2197033,-86.767255,3,0.214
46381,80.2197117,-86.767275,3,0.205
46382,80.219725,-86.7672933,3,0.198
46383,80.2197333,-86.7672917,3,0.156
46384,80.219745,-86.7673367,3,0.145
46385,80.2197517,-86.7673567,3,0.121
46386,80.2197667,-86.7673584,3,0.136
46387,80.2197733,-86.76735,3,0.139
46388,80.219785,-86.7673584,3,0.136
46389,80.2197933,-86.7673634,3,0.135
46390,80.2198017,-86.767355,3,0.154
46391,80.2198117,-86.7673833,3,0.138
46392,80.21983,-86.7673666,3,0.143
46393,80.21984,-86.76736,3,0.172
46394,80.219855,-86.7673867,3,0.102
46395,80.2198667,-86.7673849,3,0.179
46396,80.21987,-86.7673733,3,0.17
46397,80.2198817,-86.7673883,3,0.15
46398,80.21989,-86.7673916,3,0.169
46399,80.2199017,-86.7674066,3,0.19
46400,80.2199117,-86.767405,3,0.176
46401,80.2199217,-86.7674233,3,0.155
46402,80.21993,-86.7674233,3,0.186
46403,80.219945,-86.7674367,3,0.183
46404,80.2199533,-86.767455,3,0.218
46405,80.219965,-86.7675,3,0.204
46406,80.21998,-86.7675183,3,0.226
46407,80.2199917,-86.767535,3,0.215
46408,80.2199983,-86.7675367,3,0.163
46409,80.2200133,-86.767555,3,0.229
46410,80.22002,-86.7675517,3,0.22
46411,80.2200333,-86.767555,3,0.217
46412,80.2200383,-86.7675583,3,0.246
46413,80.2200533,-86.767575,3,0.251
46414,80.2200633,-86.7675716,3,0.201
46415,80.220075,-86.7675766,3,0.117
46416,80.220085,-86.7675734,3,0.171
46417,80.2200917,-86.7675766,3,0.185
46418,80.220115,-86.7675517,3,0.056
46419,80.2201183,-86.767555,3,0.088
46420,80.2201283,-86.7675716,3,0.178
46421,80.2201483,-86.7675434,3,0.383
46422,80.22015,-86.7675533,3,0.271
46423,80.2201633,-86.76757,3,0.376
46424,80.2201733,-86.7675483,3,0.384
46425,80.2201833,-86.76756,3,0.386
46426,80.2202,-86.7675683,3,0.307
46427,80.2201983,-86.767575,3,0.243
46428,80.22021,-86.7675734,3,0.296
46429,80.220225,-86.7675817,3,0.243
46430,80.2202317,-86.76758,3,0.233
46431,80.2202383,-86.7675766,3,0.21
46432,80.22025,-86.7675884,3,0.156
46433,80.220255,-86.7675967,3,0.185
46434,80.2202633,-86.7675967,3,0.19
46435,80.220275,-86.7675983,3,0.194
46436,80.2202867,-86.7676134,3,0.157
46437,80.2203017,-86.767625,3,0.167
46438,80.2203083,-86.7676333,3,0.138
46439,80.2203233,-86.7676417,3,0.122
46440,80.2203333,-86.7676433,3,0.11
46441,80.2203417,-86.7676566,3,0.193
46442,80.2203517,-86.7676716,3,0.242
46443,80.2203633,-86.7676833,3,0.198
46444,80.2203667,-86.7676767,3,0.091
46445,80.2203817,-86.7676817,3,0.148
46446,80.2203967,-86.767685,3,0.206
46447,80.2204017,-86.7677,3,0.241
46448,80.2204083,-86.76766,3,0.26
46449,80.2204117,-86.7676517,3,0.346
46450,80.22043,-86.7676566,3,0.113
46451,80.2204433,-86.76766,3,0.462
46452,80.22045,-86.7676499,3,0.372
46453,80.2204633,-86.7676533,3,0.353
46454,80.22047,-86.7676617,3,0.323
46455,80.2204867,-86.767655,3,0.309
46456,80.22049,-86.7676667,3,0.253
46457,80.2205033,-86.76767,3,0.168
46458,80.2205083,-86.7676817,3,0.233
46459,80.2205317,-86.7677017,3,0.272
46460,80.22054,-86.7677084,3,0.145
46461,80.2205467,-86.7677317,3,0.273
46462,80.2205533,-86.7677333,3,0.254
46463,80.2205633,-86.7677483,3,0.309
46464,80.2205717,-86.7677349,3,0.135
46465,80.2205817,-86.7677534,3,0.187
46466,80.2205933,-86.7677583,3,0.262
46467,80.2206067,-86.7677534,3,0.252
46468,80.22062,-86.767755,3,0.204
46469,80.2206317,-86.7677517,3,0.169
46470,80.2206317,-86.76776,3,0.155
46471,80.22064,-86.7677534,3,0.138
46472,80.2206533,-86.7677717,3,0.158
46473,80.2206617,-86.76778,3,0.141
46474,80.2206733,-86.7677917,3,0.148
46475,80.220685,-86.76784,3,0.197
46476,80.2206933,-86.7678467,3,0.208
46477,80.2207067,-86.767835,3,0.226
46478,80.22071,-86.7678367,3,0.202
46479,80.22072,-86.767855,3,0.16
46480,80.2207333,-86.7678633,3,0.166
46481,80.2207383,-86.7678834,3,0.182
46482,80.2207533,-86.767875,3,0.226
46483,80.22077,-86.767885,3,0.253
46484,80.2207833,-86.7678883,3,0.249
46485,80.2207933,-86.767905,3,0.266
46486,80.2207967,-86.7679317,3,0.26
46487,80.220805,-86.7679384,3,0.224
46488,80.2208133,-86.7679433,3,0.337
46489,80.2208233,-86.7679483,3,0.252
46490,80.2208367,-86.767955,3,0.325
46491,80.2208417,-86.7679733,3,0.376
46492,80.2208517,-86.7679833,3,0.422
46493,80.2208667,-86.7679767,3,0.182
46494,80.2208717,-86.7679867,3,0.4
46495,80.220885,-86.7680216,3,0.341
46496,80.220895,-86.76801,3,0.245
46497,80.2209033,-86.7680184,3,0.248
46498,80.220915,-86.7680066,3,0.22
46499,80.2209317,-86.76802,3,0.155
46500,80.22094,-86.7680234,3,0.216
46501,80.2209517,-86.7680017,3,0.235
46502,80.2209617,-86.7680084,3,0.242
46503,80.2209767,-86.7680133,3,0.262
46504,80.2209867,-86.7680117,3,0.26
46505,80.2210017,-86.7680066,3,0.249
46506,80.2210117,-86.7680133,3,0.246
46507,80.22102,-86.7680383,3,0.259
46508,80.2210267,-86.7680084,3,0.26
46509,80.2210317,-86.7679867,3,0.264
46510,80.2210417,-86.768,3,0.312
46511,80.2210633,-86.7679883,3,0.396
46512,80.2210683,-86.7679867,3,0.375
46513,80.2210817,-86.7680117,3,0.446
46514,80.2210917,-86.7680417,3,0.415
46515,80.2210967,-86.7680417,3,0.224
46516,80.2211133,-86.7680533,3,0.231
46517,80.2211267,-86.7680717,3,0.391
46518,80.221145,-86.7680833,3,0.265
46519,80.221155,-86.7680634,3,0.489
46520,80.2211633,-86.7680784,3,0.399
46521,80.221175,-86.7680634,3,0.488
46522,80.2211867,-86.7680833,3,0.496
46523,80.2212017,-86.7680867,3,0.481
46524,80.2212117,-86.7680867,3,0.344
46525,80.221225,-86.7680683,3,0.503
46526,80.2212317,-86.7680733,3,0.319
46527,80.2212383,-86.7680767,3,0.382
46528,80.2212567,-86.768095,3,0.429
46529,80.2212667,-86.7681066,3,0.276
46530,80.22127,-86.7681034,3,0.188
46531,80.22128,-86.76808,3,0.233
46532,80.2212967,-86.76808,3,0.25
46533,80.2213017,-86.7680933,3,0.25
46534,80.2213183,-86.7680916,3,0.352
46535,80.2213283,-86.7680683,3,0.289
46536,80.2213383,-86.768075,3,0.266
46537,80.22135,-86.7680833,3,0.284
46538,80.2213583,-86.7680867,3,0.271
46539,80.2213717,-86.7681066,3,0.255
46540,80.2213867,-86.7681233,3,0.237
46541,80.2213933,-86.768135,3,0.21
46542,80.2213967,-86.7681383,3,0.184
46543,80.2214067,-86.7681367,3,0.27
46544,80.2214083,-86.7681484,3,0.269
46545,80.2214283,-86.7681516,3,0.255
46546,80.22144,-86.768165,3,0.252
46547,80.221445,-86.7681567,3,0.245
46548,80.2214517,-86.7681717,3,0.109
46549,80.221465,-86.76819,3,0.282
46550,80.2214717,-86.7681867,3,0.241
46551,80.221485,-86.7681733,3,0.22
46552,80.2214867,-86.7681783,3,0.274
46553,80.2215033,-86.7681717,3,0.294
46554,80.2215183,-86.7682034,3,0.245
46555,80.2215217,-86.7682016,3,0.205
46556,80.22153,-86.7682183,3,0.204
46557,80.221545,-86.7682183,3,0.218
46558,80.221555,-86.7682517,3,0.24
46559,80.2215667,-86.7682617,3,0.267
46560,80.2215833,-86.7682766,3,0.274
46561,80.2215917,-86.7682817,3,0.285
46562,80.2215983,-86.7683017,3,0.272
46563,80.221605,-86.7682716,3,0.238
46564,80.2216267,-86.76826,3,0.238
46565,80.221635,-86.7682783,3,0.19
46566,80.2216417,-86.7682933,3,0.179
46567,80.2216533,-86.7682817,3,0.178
46568,80.2216667,-86.7682967,3,0.227
46569,80.22168,-86.7682967,3,0.197
46570,80.22169,-86.76833,3,0.146
46571,80.2216967,-86.7682983,3,0.201
46572,80.2217083,-86.768305,3,0.211
46573,80.22172,-86.7682967,3,0.243
46574,80.221735,-86.768305,3,0.212
46575,80.221745,-86.76832,3,0.287
46576,80.2217617,-86.7683133,3,0.234
46577,80.2217683,-86.7683083,3,0.204
46578,80.2217767,-86.7683033,3,0.224
46579,80.2217917,-86.7683267,3,0.229
46580,80.2218033,-86.7683133,3,0.204
46581,80.2218183,-86.768305,3,0.246
46582,80.22183,-86.7683033,3,0.252
46583,80.221845,-86.7682683,3,0.207
46584,80.2218517,-86.768265,3,0.223
46585,80.2218583,-86.768255,3,0.152
46586,80.2218667,-86.7682734,3,0.213
46587,80.2218883,-86.7683,3,0.242
46588,80.2218933,-86.768305,3,0.272
46589,80.221905,-86.7682983,3,0.274
46590,80.2219133,-86.768305,3,0.27
46591,80.2219267,-86.7683166,3,0.288
46592,80.2219417,-86.768325,3,0.303
46593,80.2219533,-86.7683183,3,0.334
46594,80.221965,-86.7683367,3,0.263
46595,80.2219733,-86.7683367,3,0.275
46596,80.22198,-86.7683533,3,0.334
46597,80.22199,-86.7683583,3,0.264
46598,80.2220067,-86.7683566,3,0.253
46599,80.22201,-86.768385,3,0.231
46600,80.2220117,-86.7683716,3,0.145
46601,80.222035,-86.768365,3,0.188
46602,80.22204,-86.76837,3,0.152
46603,80.2220517,-86.7683583,3,0.118
46604,80.222065,-86.7683083,3,0.124
46605,80.22207,-86.76832,3,0.12
46606,80.222085,-86.7683316,3,0.187
46607,80.2221,-86.7683583,3,0.234
46608,80.222115,-86.7683483,3,0.317
46609,80.2221283,-86.7683684,3,0.318
46610,80.2221317,-86.7683617,3,0.127
46611,80.2221433,-86.7683867,3,0.346
46612,80.22216,-86.76838,3,0.246
46613,80.2221667,-86.7683883,3,0.309
46614,80.2221883,-86.7684367,3,0.262
46615,80.2221983,-86.7684233,3,0.222
46616,80.2222033,-86.7684367,3,0.164
46617,80.2222133,-86.7684534,3,0.2
46618,80.22223,-86.7684467,3,0.221
46619,80.2222367,-86.7684433,3,0.248
46620,80.2222483,-86.7684534,3,0.17
46621,80.22226,-86.7684783,3,0.14
46622,80.2222683,-86.7684667,3,0.16
46623,80.22228,-86.7684883,3,0.19
46624,80.2222883,-86.7685,3,0.182
46625,80.2223017,-86.76851,3,0.189
46626,80.222315,-86.76851,3,0.227
46627,80.2223267,-86.7685467,3,0.054
46628,80.22233,-86.7685534,3,0.257
46629,80.2223467,-86.76858,3,0.251
46630,80.2223633,-86.7685633,3,0.238
46631,80.2223667,-86.7685667,3,0.238
46632,80.222375,-86.7685567,3,0.231
46633,80.2223933,-86.7685467,3,0.236
46634,80.2224067,-86.768565,3,0.253
46635,80.222415,-86.76858,3,0.209
46636,80.2224283,-86.7685883,3,0.257
46637,80.2224333,-86.76859,3,0.304
46638,80.2224517,-86.7685784,3,0.285
46639,80.222465,-86.76858,3,0.255
46640,80.222475,-86.7686083,3,0.227
46641,80.2224817,-86.7685934,3,0.236
46642,80.2224983,-86.7686117,3,0.205
46643,80.2225067,-86.7686183,3,0.197
46644,80.2225283,-86.7686567,3,0.226
46645,80.2225417,-86.7686833,3,0.235
46646,80.222545,-86.7686917,3,0.234
46647,80.2225583,-86.7687017,3,0.174
46648,80.2225667,-86.7687117,3,0.178
46649,80.2225733,-86.7687184,3,0.199
46650,80.2225883,-86.7687333,3,0.244
46651,80.2226033,-86.768725,3,0.23
46652,80.222605,-86.768715,3,0.164
46653,80.222615,-86.7686967,3,0.229
46654,80.2226333,-86.7686816,3,0.2
46655,80.22264,-86.7686933,3,0.212
46656,80.222655,-86.7686833,3,0.19
46657,80.2226667,-86.76871,3,0.182
46658,80.2226783,-86.7687117,3,0.213
46659,80.2226883,-86.76871,3,0.231
46660,80.2227033,-86.76874,3,0.211
46661,80.2227233,-86.7687567,3,0.256
46662,80.2227333,-86.768775,3,0.223
46663,80.2227417,-86.768765,3,0.221
46664,80.2227567,-86.768765,3,0.241
46665,80.2227617,-86.7687833,3,0.188
46666,80.22277,-86.7687883,3,0.18
46667,80.222785,-86.76881,3,0.158
46668,80.2227883,-86.7688183,3,0.233
46669,80.2227967,-86.7687683,3,0.194
46670,80.2228083,-86.7687784,3,0.136
46671,80.222815,-86.768795,3,0.106
46672,80.2228367,-86.7688084,3,0.116
46673,80.2228483,-86.7687933,3,0.12
46674,80.2228533,-86.7687683,3,0.146
46675,80.2228633,-86.768795,3,0.115
46676,80.2228833,-86.76882,3,0.125
46677,80.222895,-86.7688034,3,0.17
46678,80.222905,-86.76883,3,0.193
46679,80.22292,-86.7688333,3,0.276
46680,80.2229333,-86.768855,3,0.246
46681,80.222935,-86.7688717,3,0.227
46682,80.22294,-86.7688583,3,0.253
46683,80.2229583,-86.7688367,3,0.209
46684,80.2229667,-86.7688466,3,0.22
46685,80.2229833,-86.7688466,3,0.189
46686,80.2230017,-86.76886,3,0.185
46687,80.2230067,-86.7688717,3,0.202
46688,80.2230183,-86.76887,3,0.223
46689,80.2230283,-86.76889,3,0.26
46690,80.2230433,-86.7689017,3,0.205
46691,80.223055,-86.7689,3,0.196
46692,80.22306,-86.768915,3,0.209
46693,80.22307,-86.7689067,3,0.162
46694,80.2230833,-86.76893,3,0.111
46695,80.2231,-86.76893,3,0.094
46696,80.2231133,-86.7689283,3,0.251
46697,80.2231233,-86.768955,3,0.25
46698,80.2231317,-86.7689466,3,0.193
46699,80.2231383,-86.7689334,3,0.182
46700,80.2231533,-86.7689533,3,0.191
46701,80.2231667,-86.76895,3,0.197
46702,80.2231767,-86.7689383,3,0.209
46703,80.2231867,-86.7689,3,0.236
46704,80.2232017,-86.7688867,3,0.295
46705,80.2232083,-86.768895,3,0.359
46706,80.2232283,-86.7689133,3,0.371
46707,80.223235,-86.76893,3,0.198
46708,80.22324,-86.7689417,3,0.278
46709,80.2232467,-86.7689533,3,0.212
46710,80.2232683,-86.7689633,3,0.103
46711,80.2232717,-86.7689667,3,0.295
46712,80.2232867,-86.7689866,3,0.263
46713,80.2233017,-86.7689833,3,0.247
46714,80.223305,-86.7689766,3,0.236
46715,80.2233167,-86.7689683,3,0.251
46716,80.2233367,-86.76895,3,0.255
46717,80.22334,-86.768945,3,0.256
46718,80.2233583,-86.7689683,3,0.248
46719,80.22337,-86.7689866,3,0.22
46720,80.22338,-86.7689916,3,0.166
46721,80.22339,-86.7689983,3,0.113
46722,80.2234,-86.76899,3,0.109
46723,80.2234067,-86.7689933,3,0.134
46724,80.2234233,-86.7689967,3,0.112
46725,80.22344,-86.7690083,3,0.14
46726,80.2234567,-86.7690067,3,0.152
46727,80.2234617,-86.7690117,3,0.14
46728,80.2234817,-86.769015,3,0.156
46729,80.22349,-86.7690284,3,0.134
46730,80.2234967,-86.76905,3,0.122
46731,80.2235083,-86.7690667,3,0.122
46732,80.2235233,-86.7690617,3,0.089
46733,80.22354,-86.7690917,3,0.09
46734,80.2235567,-86.7691,3,0.118
46735,80.2235667,-86.7690817,3,0.113
46736,80.22358,-86.7690817,3,0.098
46737,80.2235917,-86.76907,3,0.087
46738,80.22361,-86.7690983,3,0.089
46739,80.2236183,-86.7691134,3,0.098
46740,80.2236283,-86.769115,3,0.115
46741,80.2236383,-86.769115,3,0.127
46742,80.223645,-86.76913,3,0.124
46743,80.2236583,-86.7691333,3,0.146
46744,80.223675,-86.7691233,3,0.142
46745,80.223685,-86.7691333,3,0.17
46746,80.223695,-86.769125,3,0.176
46747,80.22371,-86.7691117,3,0.215
46748,80.2237283,-86.769095,3,0.166
46749,80.2237333,-86.7690833,3,0.156
46750,80.2237483,-86.7691033,3,0.133
46751,80.22376,-86.7691217,3,0.126
46752,80.2237783,-86.769155,3,0.139
46753,80.223785,-86.7691667,3,0.153
46754,80.2237933,-86.7691683,3,0.177
46755,80.22381,-86.7691817,3,0.194
46756,80.2238183,-86.7691867,3,0.178
46757,80.2238283,-86.769175,3,0.188
46758,80.2238467,-86.7692083,3,0.185
46759,80.2238583,-86.76922,3,0.141
46760,80.2194333,-86.7650784,3,0.198
46761,80.21944,-86.7650867,3,0.196
46762,80.21945,-86.7651017,3,0.235
46763,80.219465,-86.7650883,3,0.264
46764,80.2194783,-86.76509,3,0.281
46765,80.2194883,-86.7651184,3,0.189
46766,80.2194967,-86.7651417,3,0.159
46767,80.2195133,-86.765155,3,0.192
46768,80.2195283,-86.7651733,3,0.255
46769,80.2195483,-86.7651634,3,0.26
46770,80.2195583,-86.7651683,3,0.278
46771,80.2195633,-86.76518,3,0.286
46772,80.219575,-86.765185,3,0.28
46773,80.219585,-86.7651834,3,0.284
46774,80.2195967,-86.7651917,3,0.319
46775,80.2196133,-86.76519,3,0.354
46776,80.2196217,-86.7652066,3,0.415
46777,80.2196317,-86.76523,3,0.408
46778,80.2196467,-86.7652633,3,0.137
46779,80.2196583,-86.76528,3,0.331
46780,80.219675,-86.7652567,3,0.515
46781,80.21968,-86.7652434,3,0.534
46782,80.2197033,-86.7652083,3,0.55
46783,80.21971,-86.765185,3,0.485
46784,80.2197183,-86.7651834,3,0.534
46785,80.219725,-86.7651999,3,0.221
46786,80.2197417,-86.765205,3,0.197
46787,80.2197583,-86.7652366,3,0.192
46788,80.219765,-86.7652266,3,0.091
46789,80.2197783,-86.7652334,3,0.096
46790,80.21979,-86.7652483,3,0.108
46791,80.2198083,-86.7652617,3,0.19
46792,80.2198317,-86.7652434,3,0.254
46793,80.2198467,-86.7652466,3,0.268
46794,80.21986,-86.76526,3,0.094
46795,80.2198683,-86.7652734,3,0.101
46796,80.2198783,-86.7653017,3,0.067
46797,80.2198833,-86.7653066,3,0.07
46798,80.219905,-86.76534,3,0.281
46799,80.2199133,-86.7653183,3,0.311
46800,80.2199217,-86.7653183,3,0.268
46801,80.2199317,-86.7653333,3,0.181
46802,80.2199433,-86.7653066,3,0.184
46803,80.2199517,-86.765325,3,0.276
46804,80.21997,-86.765355,3,0.21
46805,80.2199767,-86.76538,3,0.249
46806,80.2199867,-86.7653734,3,0.262
46807,80.2200017,-86.7653767,3,0.263
46808,80.22001,-86.765385,3,0.248
46809,80.2200267,-86.7653767,3,0.185
46810,80.2200333,-86.765405,3,0.32
46811,80.2200467,-86.7654117,3,0.31
46812,80.2200583,-86.7654234,3,0.316
46813,80.22007,-86.7654333,3,0.122
46814,80.220075,-86.7654234,3,0.204
46815,80.2200883,-86.7654499,3,0.209
46816,80.2201083,-86.7654617,3,0.249
46817,80.2201233,-86.76548,3,0.443
46818,80.22013,-86.7654683,3,0.363
46819,80.2201433,-86.7654716,3,0.392
46820,80.2201567,-86.7654534,3,0.359
46821,80.2201733,-86.7654466,3,0.318
46822,80.2201833,-86.7654383,3,0.321
46823,80.220195,-86.76546,3,0.327
46824,80.2201983,-86.7654766,3,0.168
46825,80.2202083,-86.7654716,3,0.141
46826,80.22022,-86.76548,3,0.022
46827,80.2202333,-86.7654934,3,0.106
46828,80.2202433,-86.76548,3,0.227
46829,80.2202583,-86.7654766,3,0.258
46830,80.22027,-86.7654833,3,0.186
46831,80.2202783,-86.7655067,3,0.217
46832,80.2202867,-86.7655116,3,0.192
46833,80.2203017,-86.7655417,3,0.222
46834,80.2203133,-86.76553,3,0.22
46835,80.220325,-86.7655233,3,0.264
46836,80.2203383,-86.7655617,3,0.224
46837,80.220355,-86.7655666,3,0.148
46838,80.220365,-86.76557,3,0.185
46839,80.2203767,-86.7655666,3,0.242
46840,80.2203967,-86.7655966,3,0.184
46841,80.2204117,-86.7656133,3,0.158
46842,80.2204217,-86.7656218,3,0.114
46843,80.22043,-86.7656218,3,0.207
46844,80.2204517,-86.765605,3,0.071
46845,80.22046,-86.7656133,3,0.063
46846,80.2204767,-86.76561,3,0.085
46847,80.2204933,-86.765615,3,0.146
46848,80.2205083,-86.7656317,3,0.113
46849,80.2205283,-86.765655,3,0.128
46850,80.2205417,-86.7656766,3,0.112
46851,80.220565,-86.7656934,3,0.084
46852,80.2205833,-86.7657166,3,0.09
46853,80.2206017,-86.7656934,3,0.103
46854,80.2206167,-86.7656917,3,0.103
46855,80.2206367,-86.7657034,3,0.162
46856,80.2206617,-86.7657001,3,0.19
46857,80.2206767,-86.7657001,3,0.226
46858,80.22069,-86.7657166,3,0.27
46859,80.22071,-86.7657267,3,0.189
46860,80.2207167,-86.7657216,3,0.357
46861,80.2207283,-86.76571,3,0.445
46862,80.2207433,-86.765685,3,0.206
46863,80.22076,-86.76573,3,0.387
46864,80.220765,-86.7657166,3,0.431
46865,80.22077,-86.7657283,3,0.381
46866,80.2207833,-86.765735,3,0.327
46867,80.2208017,-86.7657483,3,0.345
46868,80.22082,-86.7657517,3,0.358
46869,80.2208317,-86.7657617,3,0.163
46870,80.22085,-86.7657717,3,0.073
46871,80.2208633,-86.765815,3,0.336
46872,80.220875,-86.7658317,3,0.283
46873,80.2208867,-86.7658333,3,0.143
46874,80.220905,-86.7658533,3,0.152
46875,80.2209133,-86.7658533,3,0.165
46876,80.2209283,-86.76586,3,0.128
46877,80.2209433,-86.765885,3,0.14
46878,80.2209667,-86.7659017,3,0.131
46879,80.2209783,-86.765925,3,0.161
46880,80.2210067,-86.7659718,3,0.176
46881,80.22102,-86.7659666,3,0.173
46882,80.22103,-86.7659817,3,0.241
46883,80.2210433,-86.765955,3,0.291
46884,80.22105,-86.76596,3,0.391
46885,80.2210633,-86.765955,3,0.472
46886,80.2210783,-86.765955,3,0.357
46887,80.221085,-86.7659718,3,0.375
46888,80.221095,-86.766005,3,0.341
46889,80.22111,-86.7660316,3,0.312
46890,80.2211217,-86.76603,3,0.215
46891,80.2211317,-86.7660367,3,0.2
46892,80.221145,-86.7660716,3,0.159
46893,80.2211567,-86.766065,3,0.168
46894,80.2211667,-86.76606,3,0.192
46895,80.2211883,-86.766065,3,0.216
46896,80.221215,-86.766065,3,0.185
46897,80.221225,-86.766085,3,0.077
46898,80.2212333,-86.766085,3,0.104
46899,80.22124,-86.7660583,3,0.383
46900,80.22126,-86.7660683,3,0.175
46901,80.22128,-86.7660983,3,0.319
46902,80.22128,-86.766075,3,0.32
46903,80.22128,-86.766075,3,0.275
46904,80.221285,-86.7660817,3,0.24
46905,80.2212983,-86.7660734,3,0.194
46906,80.2213217,-86.7661083,3,0.162
46907,80.221335,-86.7661367,3,0.152
46908,80.2213533,-86.7661234,3,0.118
46909,80.2213683,-86.7661217,3,0.163
46910,80.221385,-86.7661367,3,0.188
46911,80.2214083,-86.766135,3,0.113
46912,80.2214233,-86.7661683,3,0.169
46913,80.221445,-86.7661534,3,0.135
46914,80.2214633,-86.7662099,3,0.099
46915,80.2214767,-86.7662134,3,0.108
46916,80.2214917,-86.7662116,3,0.105
46917,80.2215267,-86.7662284,3,0.116
46918,80.2215267,-86.7661934,3,0.115
46919,80.22154,-86.76617,3,0.094
46920,80.2215583,-86.7661566,3,0.094
46921,80.2215817,-86.7661934,3,0.112
46922,80.2215967,-86.7662033,3,0.152
46923,80.2216183,-86.7662,3,0.156
46924,80.22164,-86.7661934,3,0.152
46925,80.2216617,-86.7661966,3,0.196
46926,80.2216783,-86.7661983,3,0.25
46927,80.22169,-86.7662334,3,0.235
46928,80.221705,-86.7662684,3,0.24
46929,80.22172,-86.766285,3,0.225
46930,80.221735,-86.7662733,3,0.223
46931,80.22176,-86.76626,3,0.226
